FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201802,12/9/2005,כלל האוכלוסיה,כללי,כללי,-0.22,0.07,0.52,0.23,42.6,0.62,,-1.07,0.38,9.98,28.66,3.22,5.17,3.81,1.08,1.25,87.3,14.95,14.3,8.82,512245812,29/05/2019
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201803,12/9/2005,כלל האוכלוסיה,כללי,כללי,0,0.12,-1.24,-1.36,41.06,0.62,,-0.36,0.02,8.99,27.79,2.91,5.03,3.82,1.08,1.19,86.9,14.2,12.97,8.56,512245812,29/05/2019
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201804,12/9/2005,כלל האוכלוסיה,כללי,כללי,0.33,0.01,-0.23,0.09,41.44,0.62,,0.76,0.78,9.26,27.32,3,4.95,3.81,1.08,1.22,86.5,14.85,14.09,8.42,512245812,29/05/2019
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201805,12/9/2005,כלל האוכלוסיה,כללי,כללי,-0.32,0.46,0.48,-0.3,41.15,0.62,,0.05,0.83,8.84,25.63,2.86,4.67,3.79,0.84,1.18,86.4,14.57,13.95,8.5,512245812,29/05/2019
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201806,12/9/2005,כלל האוכלוסיה,כללי,כללי,0,0.21,-0.04,-0.25,40.74,0.62,,-0.33,0.5,11.25,26.98,3.62,4.89,3.72,0.72,1.18,86.6,14.4,13.03,8.1,512245812,29/05/2019
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201807,12/9/2005,כלל האוכלוסיה,כללי,כללי,0.21,0.72,-1.29,-1.8,39.45,0.62,,1.31,1.82,10.94,26.5,3.52,4.81,3.7,0.72,1.25,87,13.83,13.59,7.05,512245812,29/05/2019
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201808,12/9/2005,כלל האוכלוסיה,כללי,כללי,0.02,0.16,1.88,1.74,41.61,0.62,,1.16,3,13.85,28.92,4.42,5.21,3.67,0.72,1.37,87.6,14,13.13,6.77,512245812,29/05/2019
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201809,12/9/2005,כלל האוכלוסיה,כללי,כללי,-0.23,1.07,0.24,-1.06,40.52,0.62,,-0.02,2.98,16.04,26.16,5.08,4.76,3.59,0.72,1.31,87.3,13.91,11.72,6.6,512245812,29/05/2019
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201810,12/9/2005,כלל האוכלוסיה,כללי,כללי,-0.06,0.39,11.52,11.07,50.85,0.62,,-1.75,1.18,11.36,22.35,3.65,4.12,3.69,0.48,1.01,89.5,14.05,14.23,7.58,512245812,29/05/2019
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201811,12/9/2005,כלל האוכלוסיה,כללי,כללי,0,0.73,-0.74,-1.47,49.54,0.62,,0.34,1.52,12.05,20.84,3.87,3.86,3.65,0.6,0.99,87.6,17.54,17.18,11.98,512245812,29/05/2019
1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201812,12/9/2005,כלל האוכלוסיה,כללי,כללי,0,0.11,-1.22,-1.33,46.81,0.62,,-2.83,-1.35,9.86,17.87,3.18,3.34,3.9,0.36,0.62,87.2,16.45,14.49,10.33,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201801,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.97,-0.21,-1.18,126.82,0.56,,0.51,0.51,7.64,21.05,2.48,3.89,2.69,0,1.26,88.8,11.91,19.57,18.92,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201802,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.97,-0.61,-1.58,124.55,0.56,,-0.5,0.01,5.19,19.59,1.7,3.64,2.71,0,1.14,88.6,11.04,21.37,18.32,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201803,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0,2.05,-0.03,-2.08,122.6,0.56,,0.16,0.17,5.5,19.55,1.8,3.64,2.71,0.12,1.14,88,10.69,20.22,18.63,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201804,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.62,-1.66,-2.28,120.77,0.56,,0.43,0.6,5.4,18.6,1.77,3.47,2.68,0,1.15,88,11.17,20.8,19.01,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201805,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.83,-0.14,-0.97,119.57,0.56,,-0.15,0.45,5.21,17.45,1.71,3.27,2.67,0,1.09,87.7,11.18,20.94,19,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201806,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0,1.36,0.6,-0.76,118.83,0.56,,0.06,0.51,7.9,18.66,2.57,3.48,2.61,0,1.14,87.8,10.93,20.56,19.53,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201807,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.96,0.38,-0.58,118.84,0.56,,0.54,1.05,7.25,17.73,2.36,3.32,2.57,0,1.16,88.1,11.11,22.24,20.04,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201808,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.53,0,-0.53,118.81,0.56,,0.47,1.53,7.81,19.11,2.54,3.56,2.54,0,1.27,88,11.36,21.9,19.82,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201809,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0.18,0.09,0.82,0.91,119.64,0.56,,-0.02,1.5,8.97,17.28,2.9,3.24,2.48,0,1.2,88.2,11.24,20.64,19.59,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201810,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,-0.18,0.4,-0.65,-1.23,117.97,0.56,,-0.32,1.18,7.34,15.75,2.39,2.97,2.47,0.12,1.09,88.1,10.77,21.91,19.71,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201811,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.59,0,-0.59,117.12,0.56,,-0.18,1,7.57,14.09,2.46,2.67,2.43,0,1,88.1,11.17,22.23,20.18,512245812,29/05/2019
1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201812,12/9/2005,כלל האוכלוסיה,כללי,עד 10% מניות,0,0.27,2.46,2.19,118.08,0.56,,-1.01,-0.02,6.91,13.59,2.25,2.58,2.47,0,0.81,88.4,10.45,19.89,17.91,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201801,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",8.33,4.32,-16.17,-12.16,1116.64,0.51,0.06,0.55,0.55,7.84,21.35,2.55,3.95,2.63,0,1.3,86.9,105.48,182.74,165.92,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201802,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",2.25,3.5,-5.27,-6.52,1103.56,0.51,0.06,-0.55,0,5.36,19.79,1.76,3.68,2.66,0,1.16,86.8,101.55,200.6,160.39,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201803,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",2.95,2.58,-11.68,-11.31,1093.51,0.51,0.06,0.16,0.16,5.52,19.67,1.81,3.66,2.66,0.12,1.17,86.4,98.29,189.71,156.81,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201804,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",1.16,2.25,-2.39,-3.48,1094.34,0.51,0.06,0.44,0.6,5.4,18.76,1.77,3.5,2.62,0.12,1.18,86.4,102.76,209.32,172.1,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201805,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",4.48,1.83,-9.24,-6.59,1084.89,0.51,0.06,-0.22,0.38,5.11,17.65,1.68,3.3,2.63,0,1.1,86.2,99.42,211.88,176.62,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201806,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",2.06,3.07,-3.54,-4.55,1079.91,0.51,0.06,0,0.38,7.47,18.75,2.43,3.5,2.57,0,1.15,86.1,98.19,207.05,176.97,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201807,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",2.06,2.92,-2.46,-3.32,1082.41,0.51,0.06,0.58,0.96,6.9,17.97,2.25,3.36,2.54,0,1.18,86.1,101.25,219.75,187.03,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201808,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",1.13,5.49,-5.47,-9.83,1076.63,0.51,0.06,0.42,1.38,7.47,19.27,2.43,3.59,2.5,0,1.27,85.9,103.35,215.47,181.58,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201809,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",1.62,4.3,-1.66,-4.34,1072.3,0.51,0.06,0.05,1.43,8.7,17.55,2.82,3.29,2.45,0,1.22,85.8,102.3,208.86,178.26,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201810,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",1.89,4.76,-5.25,-8.12,1057.76,0.51,0.06,-0.56,0.87,6.8,15.78,2.22,2.97,2.45,0,1.06,85.5,98.04,213.96,180.2,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201811,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",4.67,4.05,-6.98,-6.36,1049.38,0.51,0.06,-0.15,0.71,7.12,14.23,2.32,2.7,2.42,0,0.97,85.3,101.67,218.7,180.58,512245812,29/05/2019
1147,"מנורה מבטחים תגמולים ופיצויים אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201812,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",4.25,16.38,-4.1,-16.23,1022.02,0.51,0.06,-1.03,-0.32,6.44,13.69,2.1,2.6,2.46,0,0.79,85.6,91.47,203.74,172.49,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201801,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",22.78,16.2,-13.7,-7.12,1881.82,0.63,,0.51,0.51,7.49,21.04,2.44,3.89,2.64,-0.12,1.29,86.7,182.11,321.21,296.41,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201802,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",29.63,13.69,-6.84,9.1,1880.07,0.63,,-0.53,-0.02,5.15,19.57,1.69,3.64,2.66,0,1.15,86.6,191.23,367.55,286.78,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201803,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",21.93,18.4,-11.05,-7.52,1873.47,0.63,,0.1,0.08,5.31,19.39,1.74,3.61,2.66,0,1.15,86.3,168.93,352.38,286.59,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201804,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",23.46,11.14,-8.88,3.44,1883.9,0.63,,0.43,0.51,5.26,18.44,1.72,3.44,2.63,0,1.16,86.1,176.7,370.31,294.7,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201805,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",22.41,15.19,-4.97,2.25,1881.21,0.63,,-0.21,0.3,5.14,17.34,1.68,3.25,2.63,-0.12,1.08,85.8,176.92,377.5,307.29,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201806,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",22.03,14.67,-2.8,4.56,1885.3,0.63,,0.04,0.34,7.73,18.48,2.51,3.45,2.57,-0.12,1.14,86,172.54,369.65,314.27,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201807,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",24.85,15.25,-5.9,3.7,1899.41,0.63,,0.61,0.95,7.23,17.76,2.35,3.32,2.54,0,1.17,85.8,177.93,394.39,331.49,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201808,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",24.75,16.41,-10.19,-1.85,1903.63,0.63,,0.37,1.32,7.61,19.03,2.47,3.55,2.5,0,1.26,85.7,181.55,384.94,320.26,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201809,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",19.44,8.62,-6.04,4.78,1907.52,0.63,,0.01,1.33,8.74,17.25,2.83,3.23,2.44,-0.12,1.2,85.6,179.69,374.52,318.02,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201810,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",23.39,10.78,-10.42,2.19,1898.81,0.63,,-0.52,0.81,6.91,15.53,2.25,2.93,2.45,0,1.05,85.3,172.2,384.62,320.69,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201811,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",21.93,11.72,-7.29,2.92,1897.54,0.63,,-0.17,0.63,7.16,13.94,2.33,2.64,2.41,0,0.96,85.1,178.58,397.94,327.89,512245812,29/05/2019
1149,"מנורה מבטחים השתלמות אג""ח עד 10% מניות",קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201812,12/9/2005,כלל האוכלוסיה,"אג""ח","אג""ח",30.65,12.87,-4.75,13.03,1890.84,0.63,,-0.99,-0.36,6.49,13.47,2.12,2.56,2.45,-0.12,0.78,85.2,175.27,374.8,318.6,512245812,29/05/2019
1154,"מבטחים קופת גמל למטרות חופשה, חגים והבראה",מטרה אחרת,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201801,3/11/2005,כלל האוכלוסיה,כללי,כללי,1.07,0.95,0,0.12,83.2,1.81,,1.03,1.03,11.11,26.45,3.57,4.81,3.39,0.48,1.33,89.8,19.31,21.64,16.7,512245812,29/05/2019
1154,"מבטחים קופת גמל למטרות חופשה, חגים והבראה",מטרה אחרת,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201802,3/11/2005,כלל האוכלוסיה,כללי,כללי,0.8,0.77,0,0.03,82.43,1.81,,-0.82,0.2,7.34,24.34,2.39,4.45,3.43,0.6,1.17,89.7,19.29,22.87,17.11,512245812,29/05/2019
1154,"מבטחים קופת גמל למטרות חופשה, חגים והבראה",מטרה אחרת,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201803,3/11/2005,כלל האוכלוסיה,כללי,כללי,0.66,1.4,0,-0.74,81.42,1.81,,-0.17,0.03,6.87,23.8,2.24,4.36,3.44,0.72,1.13,89.6,18.4,22.12,16.95,512245812,29/05/2019
1154,"מבטחים קופת גמל למטרות חופשה, חגים והבראה",מטרה אחרת,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201804,3/11/2005,כלל האוכלוסיה,כללי,כללי,1.76,0.32,0,1.44,83.23,1.81,,0.6,0.63,6.77,23.42,2.21,4.3,3.43,0.6,1.16,89.7,19.28,22.78,17.4,512245812,29/05/2019
